identity,leader_class,lane_a,name_a,lane_b,name_b,comparisons,a_wins,a_win_rate,matched_fee_comparisons,matched_fee_a_wins,matched_fee_a_win_rate
BFmqBsaGjeYA7gHpReKmnVkRyhqiMmHoR9ttv1crWmzy,fifo,5,astralane,7,tpu-quic,9,0,0.0,9,0,0.0
BFmqBsaGjeYA7gHpReKmnVkRyhqiMmHoR9ttv1crWmzy,fifo,5,astralane,9,stellium,1,1,1.0,1,1,1.0
BFmqBsaGjeYA7gHpReKmnVkRyhqiMmHoR9ttv1crWmzy,fifo,5,astralane,10,nodeone,6,5,0.8333333333333334,6,5,0.8333333333333334
BFmqBsaGjeYA7gHpReKmnVkRyhqiMmHoR9ttv1crWmzy,fifo,6,landx,7,tpu-quic,114,5,0.043859649122807015,58,4,0.06896551724137931
BFmqBsaGjeYA7gHpReKmnVkRyhqiMmHoR9ttv1crWmzy,fifo,6,landx,8,tpu-udp,45,10,0.2222222222222222,34,5,0.14705882352941177
BFmqBsaGjeYA7gHpReKmnVkRyhqiMmHoR9ttv1crWmzy,fifo,6,landx,9,stellium,58,18,0.3103448275862069,42,15,0.35714285714285715
BFmqBsaGjeYA7gHpReKmnVkRyhqiMmHoR9ttv1crWmzy,fifo,6,landx,10,nodeone,65,42,0.6461538461538462,55,35,0.6363636363636364
BFmqBsaGjeYA7gHpReKmnVkRyhqiMmHoR9ttv1crWmzy,fifo,7,tpu-quic,8,tpu-udp,170,127,0.7470588235294118,144,101,0.7013888888888888
BFmqBsaGjeYA7gHpReKmnVkRyhqiMmHoR9ttv1crWmzy,fifo,7,tpu-quic,9,stellium,80,79,0.9875,30,30,1.0
BFmqBsaGjeYA7gHpReKmnVkRyhqiMmHoR9ttv1crWmzy,fifo,7,tpu-quic,10,nodeone,93,90,0.967741935483871,38,35,0.9210526315789473
BFmqBsaGjeYA7gHpReKmnVkRyhqiMmHoR9ttv1crWmzy,fifo,8,tpu-udp,9,stellium,23,18,0.782608695652174,9,9,1.0
BFmqBsaGjeYA7gHpReKmnVkRyhqiMmHoR9ttv1crWmzy,fifo,8,tpu-udp,10,nodeone,27,19,0.7037037037037037,13,11,0.8461538461538461
BFmqBsaGjeYA7gHpReKmnVkRyhqiMmHoR9ttv1crWmzy,fifo,9,stellium,10,nodeone,58,30,0.5172413793103449,38,20,0.5263157894736842
BGAjnivVWqLqByqCVT9dSyPUFicvyJrz7vRvrvui3SEk,prio,1,rpc,2,helius,77,57,0.7402597402597403,42,34,0.8095238095238095
BGAjnivVWqLqByqCVT9dSyPUFicvyJrz7vRvrvui3SEk,prio,1,rpc,3,zeroslot,75,56,0.7466666666666667,37,35,0.9459459459459459
BGAjnivVWqLqByqCVT9dSyPUFicvyJrz7vRvrvui3SEk,prio,1,rpc,4,temporal,5,2,0.4,3,2,0.6666666666666666
BGAjnivVWqLqByqCVT9dSyPUFicvyJrz7vRvrvui3SEk,prio,1,rpc,5,astralane,1,1,1.0,1,1,1.0
BGAjnivVWqLqByqCVT9dSyPUFicvyJrz7vRvrvui3SEk,prio,1,rpc,6,landx,66,45,0.6818181818181818,32,24,0.75
BGAjnivVWqLqByqCVT9dSyPUFicvyJrz7vRvrvui3SEk,prio,1,rpc,7,tpu-quic,76,10,0.13157894736842105,17,4,0.23529411764705882
BGAjnivVWqLqByqCVT9dSyPUFicvyJrz7vRvrvui3SEk,prio,1,rpc,9,stellium,60,43,0.7166666666666667,26,24,0.9230769230769231
BGAjnivVWqLqByqCVT9dSyPUFicvyJrz7vRvrvui3SEk,prio,1,rpc,10,nodeone,73,49,0.6712328767123288,41,30,0.7317073170731707
BGAjnivVWqLqByqCVT9dSyPUFicvyJrz7vRvrvui3SEk,prio,2,helius,3,zeroslot,202,156,0.7722772277227723,109,92,0.8440366972477065
BGAjnivVWqLqByqCVT9dSyPUFicvyJrz7vRvrvui3SEk,prio,2,helius,4,temporal,14,4,0.2857142857142857,2,1,0.5
BGAjnivVWqLqByqCVT9dSyPUFicvyJrz7vRvrvui3SEk,prio,2,helius,5,astralane,1,0,0.0,0,0,
BGAjnivVWqLqByqCVT9dSyPUFicvyJrz7vRvrvui3SEk,prio,2,helius,6,landx,181,60,0.3314917127071823,121,32,0.2644628099173554
BGAjnivVWqLqByqCVT9dSyPUFicvyJrz7vRvrvui3SEk,prio,2,helius,7,tpu-quic,186,10,0.053763440860215055,14,1,0.07142857142857142
BGAjnivVWqLqByqCVT9dSyPUFicvyJrz7vRvrvui3SEk,prio,2,helius,9,stellium,154,72,0.4675324675324675,81,37,0.4567901234567901
BGAjnivVWqLqByqCVT9dSyPUFicvyJrz7vRvrvui3SEk,prio,2,helius,10,nodeone,189,40,0.21164021164021163,115,22,0.19130434782608696
BGAjnivVWqLqByqCVT9dSyPUFicvyJrz7vRvrvui3SEk,prio,3,zeroslot,4,temporal,17,8,0.47058823529411764,3,1,0.3333333333333333
BGAjnivVWqLqByqCVT9dSyPUFicvyJrz7vRvrvui3SEk,prio,3,zeroslot,5,astralane,2,1,0.5,1,0,0.0
BGAjnivVWqLqByqCVT9dSyPUFicvyJrz7vRvrvui3SEk,prio,3,zeroslot,6,landx,181,93,0.5138121546961326,104,54,0.5192307692307693
BGAjnivVWqLqByqCVT9dSyPUFicvyJrz7vRvrvui3SEk,prio,3,zeroslot,7,tpu-quic,182,11,0.06043956043956044,12,2,0.16666666666666666
BGAjnivVWqLqByqCVT9dSyPUFicvyJrz7vRvrvui3SEk,prio,3,zeroslot,9,stellium,165,102,0.6181818181818182,102,60,0.5882352941176471
BGAjnivVWqLqByqCVT9dSyPUFicvyJrz7vRvrvui3SEk,prio,3,zeroslot,10,nodeone,177,60,0.3389830508474576,99,37,0.37373737373737376
BGAjnivVWqLqByqCVT9dSyPUFicvyJrz7vRvrvui3SEk,prio,4,temporal,5,astralane,6,2,0.3333333333333333,6,2,0.3333333333333333
BGAjnivVWqLqByqCVT9dSyPUFicvyJrz7vRvrvui3SEk,prio,4,temporal,6,landx,19,11,0.5789473684210527,3,2,0.6666666666666666
BGAjnivVWqLqByqCVT9dSyPUFicvyJrz7vRvrvui3SEk,prio,4,temporal,7,tpu-quic,31,3,0.0967741935483871,11,2,0.18181818181818182
BGAjnivVWqLqByqCVT9dSyPUFicvyJrz7vRvrvui3SEk,prio,4,temporal,9,stellium,13,6,0.46153846153846156,2,1,0.5
BGAjnivVWqLqByqCVT9dSyPUFicvyJrz7vRvrvui3SEk,prio,4,temporal,10,nodeone,20,11,0.55,5,2,0.4
BGAjnivVWqLqByqCVT9dSyPUFicvyJrz7vRvrvui3SEk,prio,5,astralane,6,landx,4,2,0.5,1,1,1.0
BGAjnivVWqLqByqCVT9dSyPUFicvyJrz7vRvrvui3SEk,prio,5,astralane,7,tpu-quic,6,0,0.0,1,0,0.0
BGAjnivVWqLqByqCVT9dSyPUFicvyJrz7vRvrvui3SEk,prio,5,astralane,9,stellium,2,1,0.5,0,0,
BGAjnivVWqLqByqCVT9dSyPUFicvyJrz7vRvrvui3SEk,prio,5,astralane,10,nodeone,5,3,0.6,2,1,0.5
BGAjnivVWqLqByqCVT9dSyPUFicvyJrz7vRvrvui3SEk,prio,6,landx,7,tpu-quic,184,11,0.059782608695652176,16,3,0.1875
BGAjnivVWqLqByqCVT9dSyPUFicvyJrz7vRvrvui3SEk,prio,6,landx,9,stellium,184,72,0.391304347826087,108,40,0.37037037037037035
BGAjnivVWqLqByqCVT9dSyPUFicvyJrz7vRvrvui3SEk,prio,6,landx,10,nodeone,197,149,0.7563451776649747,135,103,0.762962962962963
BGAjnivVWqLqByqCVT9dSyPUFicvyJrz7vRvrvui3SEk,prio,7,tpu-quic,9,stellium,162,153,0.9444444444444444,10,9,0.9
BGAjnivVWqLqByqCVT9dSyPUFicvyJrz7vRvrvui3SEk,prio,7,tpu-quic,10,nodeone,181,170,0.9392265193370166,14,13,0.9285714285714286
BGAjnivVWqLqByqCVT9dSyPUFicvyJrz7vRvrvui3SEk,prio,9,stellium,10,nodeone,166,99,0.5963855421686747,89,51,0.5730337078651685
BJvrWSfonXnS2Km8iA9KLY6D6vS3GcsaUwUNPFBumTca,prio,1,rpc,2,helius,12,6,0.5,3,3,1.0
BJvrWSfonXnS2Km8iA9KLY6D6vS3GcsaUwUNPFBumTca,prio,1,rpc,3,zeroslot,12,9,0.75,7,4,0.5714285714285714
BJvrWSfonXnS2Km8iA9KLY6D6vS3GcsaUwUNPFBumTca,prio,1,rpc,4,temporal,1,1,1.0,1,1,1.0
BJvrWSfonXnS2Km8iA9KLY6D6vS3GcsaUwUNPFBumTca,prio,1,rpc,6,landx,10,8,0.8,3,2,0.6666666666666666
BJvrWSfonXnS2Km8iA9KLY6D6vS3GcsaUwUNPFBumTca,prio,1,rpc,7,tpu-quic,20,4,0.2,11,3,0.2727272727272727
BJvrWSfonXnS2Km8iA9KLY6D6vS3GcsaUwUNPFBumTca,prio,1,rpc,9,stellium,7,6,0.8571428571428571,4,3,0.75
BJvrWSfonXnS2Km8iA9KLY6D6vS3GcsaUwUNPFBumTca,prio,1,rpc,10,nodeone,9,8,0.8888888888888888,5,4,0.8
BJvrWSfonXnS2Km8iA9KLY6D6vS3GcsaUwUNPFBumTca,prio,2,helius,3,zeroslot,28,22,0.7857142857142857,14,9,0.6428571428571429
BJvrWSfonXnS2Km8iA9KLY6D6vS3GcsaUwUNPFBumTca,prio,2,helius,4,temporal,1,1,1.0,0,0,
BJvrWSfonXnS2Km8iA9KLY6D6vS3GcsaUwUNPFBumTca,prio,2,helius,6,landx,25,14,0.56,11,6,0.5454545454545454
BJvrWSfonXnS2Km8iA9KLY6D6vS3GcsaUwUNPFBumTca,prio,2,helius,7,tpu-quic,33,2,0.06060606060606061,6,0,0.0
BJvrWSfonXnS2Km8iA9KLY6D6vS3GcsaUwUNPFBumTca,prio,2,helius,9,stellium,15,11,0.7333333333333333,8,6,0.75
BJvrWSfonXnS2Km8iA9KLY6D6vS3GcsaUwUNPFBumTca,prio,2,helius,10,nodeone,20,6,0.3,10,3,0.3
BJvrWSfonXnS2Km8iA9KLY6D6vS3GcsaUwUNPFBumTca,prio,3,zeroslot,6,landx,29,22,0.7586206896551724,14,11,0.7857142857142857
BJvrWSfonXnS2Km8iA9KLY6D6vS3GcsaUwUNPFBumTca,prio,3,zeroslot,7,tpu-quic,35,0,0.0,3,0,0.0
BJvrWSfonXnS2Km8iA9KLY6D6vS3GcsaUwUNPFBumTca,prio,3,zeroslot,9,stellium,21,19,0.9047619047619048,14,13,0.9285714285714286
BJvrWSfonXnS2Km8iA9KLY6D6vS3GcsaUwUNPFBumTca,prio,3,zeroslot,10,nodeone,22,10,0.45454545454545453,14,8,0.5714285714285714
BJvrWSfonXnS2Km8iA9KLY6D6vS3GcsaUwUNPFBumTca,prio,4,temporal,5,astralane,1,0,0.0,1,0,0.0
BJvrWSfonXnS2Km8iA9KLY6D6vS3GcsaUwUNPFBumTca,prio,4,temporal,7,tpu-quic,4,0,0.0,3,0,0.0
BJvrWSfonXnS2Km8iA9KLY6D6vS3GcsaUwUNPFBumTca,prio,4,temporal,9,stellium,1,0,0.0,0,0,
BJvrWSfonXnS2Km8iA9KLY6D6vS3GcsaUwUNPFBumTca,prio,5,astralane,9,stellium,1,1,1.0,0,0,
BJvrWSfonXnS2Km8iA9KLY6D6vS3GcsaUwUNPFBumTca,prio,6,landx,7,tpu-quic,34,2,0.058823529411764705,5,1,0.2
BJvrWSfonXnS2Km8iA9KLY6D6vS3GcsaUwUNPFBumTca,prio,6,landx,9,stellium,22,5,0.22727272727272727,15,1,0.06666666666666667
BJvrWSfonXnS2Km8iA9KLY6D6vS3GcsaUwUNPFBumTca,prio,6,landx,10,nodeone,22,17,0.7727272727272727,17,13,0.7647058823529411
BJvrWSfonXnS2Km8iA9KLY6D6vS3GcsaUwUNPFBumTca,prio,7,tpu-quic,9,stellium,23,23,1.0,2,2,1.0
BJvrWSfonXnS2Km8iA9KLY6D6vS3GcsaUwUNPFBumTca,prio,7,tpu-quic,10,nodeone,24,23,0.9583333333333334,4,3,0.75
BJvrWSfonXnS2Km8iA9KLY6D6vS3GcsaUwUNPFBumTca,prio,9,stellium,10,nodeone,19,13,0.6842105263157895,13,9,0.6923076923076923
BLUEHGDihXD9CqqC5XFSQzDC3aS5jASohb2BAsXaJokR,prio,1,rpc,2,helius,12,10,0.8333333333333334,6,5,0.8333333333333334
BLUEHGDihXD9CqqC5XFSQzDC3aS5jASohb2BAsXaJokR,prio,1,rpc,3,zeroslot,15,10,0.6666666666666666,9,7,0.7777777777777778
BLUEHGDihXD9CqqC5XFSQzDC3aS5jASohb2BAsXaJokR,prio,1,rpc,4,temporal,1,1,1.0,1,1,1.0
BLUEHGDihXD9CqqC5XFSQzDC3aS5jASohb2BAsXaJokR,prio,1,rpc,5,astralane,1,1,1.0,1,1,1.0
BLUEHGDihXD9CqqC5XFSQzDC3aS5jASohb2BAsXaJokR,prio,1,rpc,6,landx,14,10,0.7142857142857143,9,6,0.6666666666666666
BLUEHGDihXD9CqqC5XFSQzDC3aS5jASohb2BAsXaJokR,prio,1,rpc,7,tpu-quic,18,4,0.2222222222222222,7,2,0.2857142857142857
BLUEHGDihXD9CqqC5XFSQzDC3aS5jASohb2BAsXaJokR,prio,1,rpc,9,stellium,15,12,0.8,10,10,1.0
BLUEHGDihXD9CqqC5XFSQzDC3aS5jASohb2BAsXaJokR,prio,1,rpc,10,nodeone,14,11,0.7857142857142857,9,7,0.7777777777777778
BLUEHGDihXD9CqqC5XFSQzDC3aS5jASohb2BAsXaJokR,prio,2,helius,3,zeroslot,24,19,0.7916666666666666,12,9,0.75
BLUEHGDihXD9CqqC5XFSQzDC3aS5jASohb2BAsXaJokR,prio,2,helius,4,temporal,4,1,0.25,1,0,0.0
BLUEHGDihXD9CqqC5XFSQzDC3aS5jASohb2BAsXaJokR,prio,2,helius,5,astralane,1,0,0.0,1,0,0.0
BLUEHGDihXD9CqqC5XFSQzDC3aS5jASohb2BAsXaJokR,prio,2,helius,6,landx,18,5,0.2777777777777778,12,2,0.16666666666666666
BLUEHGDihXD9CqqC5XFSQzDC3aS5jASohb2BAsXaJokR,prio,2,helius,7,tpu-quic,27,4,0.14814814814814814,3,1,0.3333333333333333
BLUEHGDihXD9CqqC5XFSQzDC3aS5jASohb2BAsXaJokR,prio,2,helius,9,stellium,20,8,0.4,15,7,0.4666666666666667
BLUEHGDihXD9CqqC5XFSQzDC3aS5jASohb2BAsXaJokR,prio,2,helius,10,nodeone,20,4,0.2,11,1,0.09090909090909091
BLUEHGDihXD9CqqC5XFSQzDC3aS5jASohb2BAsXaJokR,prio,3,zeroslot,4,temporal,3,1,0.3333333333333333,1,0,0.0
BLUEHGDihXD9CqqC5XFSQzDC3aS5jASohb2BAsXaJokR,prio,3,zeroslot,5,astralane,1,0,0.0,1,0,0.0
BLUEHGDihXD9CqqC5XFSQzDC3aS5jASohb2BAsXaJokR,prio,3,zeroslot,6,landx,21,11,0.5238095238095238,11,9,0.8181818181818182
BLUEHGDihXD9CqqC5XFSQzDC3aS5jASohb2BAsXaJokR,prio,3,zeroslot,7,tpu-quic,25,2,0.08,3,0,0.0
BLUEHGDihXD9CqqC5XFSQzDC3aS5jASohb2BAsXaJokR,prio,3,zeroslot,9,stellium,23,15,0.6521739130434783,12,9,0.75
BLUEHGDihXD9CqqC5XFSQzDC3aS5jASohb2BAsXaJokR,prio,3,zeroslot,10,nodeone,17,3,0.17647058823529413,9,0,0.0
BLUEHGDihXD9CqqC5XFSQzDC3aS5jASohb2BAsXaJokR,prio,4,temporal,5,astralane,1,1,1.0,1,1,1.0
BLUEHGDihXD9CqqC5XFSQzDC3aS5jASohb2BAsXaJokR,prio,4,temporal,6,landx,3,1,0.3333333333333333,1,1,1.0
BLUEHGDihXD9CqqC5XFSQzDC3aS5jASohb2BAsXaJokR,prio,4,temporal,7,tpu-quic,5,1,0.2,3,1,0.3333333333333333
BLUEHGDihXD9CqqC5XFSQzDC3aS5jASohb2BAsXaJokR,prio,4,temporal,9,stellium,2,1,0.5,1,0,0.0
BLUEHGDihXD9CqqC5XFSQzDC3aS5jASohb2BAsXaJokR,prio,4,temporal,10,nodeone,3,1,0.3333333333333333,1,1,1.0
BLUEHGDihXD9CqqC5XFSQzDC3aS5jASohb2BAsXaJokR,prio,5,astralane,6,landx,1,1,1.0,1,1,1.0
BLUEHGDihXD9CqqC5XFSQzDC3aS5jASohb2BAsXaJokR,prio,5,astralane,7,tpu-quic,2,1,0.5,2,1,0.5
BLUEHGDihXD9CqqC5XFSQzDC3aS5jASohb2BAsXaJokR,prio,5,astralane,9,stellium,1,0,0.0,1,0,0.0
BLUEHGDihXD9CqqC5XFSQzDC3aS5jASohb2BAsXaJokR,prio,5,astralane,10,nodeone,1,0,0.0,1,0,0.0
BLUEHGDihXD9CqqC5XFSQzDC3aS5jASohb2BAsXaJokR,prio,6,landx,7,tpu-quic,20,2,0.1,4,1,0.25
BLUEHGDihXD9CqqC5XFSQzDC3aS5jASohb2BAsXaJokR,prio,6,landx,9,stellium,20,9,0.45,10,6,0.6
BLUEHGDihXD9CqqC5XFSQzDC3aS5jASohb2BAsXaJokR,prio,6,landx,10,nodeone,23,11,0.4782608695652174,14,5,0.35714285714285715
BLUEHGDihXD9CqqC5XFSQzDC3aS5jASohb2BAsXaJokR,prio,7,tpu-quic,9,stellium,22,20,0.9090909090909091,3,2,0.6666666666666666
BLUEHGDihXD9CqqC5XFSQzDC3aS5jASohb2BAsXaJokR,prio,7,tpu-quic,10,nodeone,19,18,0.9473684210526315,6,5,0.8333333333333334
BLUEHGDihXD9CqqC5XFSQzDC3aS5jASohb2BAsXaJokR,prio,9,stellium,10,nodeone,17,8,0.47058823529411764,9,5,0.5555555555555556
BNtHBLo1L2vAG7PBQ6mJvWz7GqVPxBnioXsY2Gjtubrg,prio,1,rpc,2,helius,31,21,0.6774193548387096,9,8,0.8888888888888888
BNtHBLo1L2vAG7PBQ6mJvWz7GqVPxBnioXsY2Gjtubrg,prio,1,rpc,3,zeroslot,31,22,0.7096774193548387,16,13,0.8125
BNtHBLo1L2vAG7PBQ6mJvWz7GqVPxBnioXsY2Gjtubrg,prio,1,rpc,4,temporal,3,2,0.6666666666666666,3,2,0.6666666666666666
BNtHBLo1L2vAG7PBQ6mJvWz7GqVPxBnioXsY2Gjtubrg,prio,1,rpc,5,astralane,2,2,1.0,2,2,1.0
BNtHBLo1L2vAG7PBQ6mJvWz7GqVPxBnioXsY2Gjtubrg,prio,1,rpc,6,landx,29,17,0.5862068965517241,15,8,0.5333333333333333
BNtHBLo1L2vAG7PBQ6mJvWz7GqVPxBnioXsY2Gjtubrg,prio,1,rpc,7,tpu-quic,53,15,0.2830188679245283,14,3,0.21428571428571427
BNtHBLo1L2vAG7PBQ6mJvWz7GqVPxBnioXsY2Gjtubrg,prio,1,rpc,9,stellium,21,13,0.6190476190476191,6,5,0.8333333333333334
BNtHBLo1L2vAG7PBQ6mJvWz7GqVPxBnioXsY2Gjtubrg,prio,1,rpc,10,nodeone,17,10,0.5882352941176471,7,4,0.5714285714285714
BNtHBLo1L2vAG7PBQ6mJvWz7GqVPxBnioXsY2Gjtubrg,prio,2,helius,3,zeroslot,120,87,0.725,73,51,0.6986301369863014
BNtHBLo1L2vAG7PBQ6mJvWz7GqVPxBnioXsY2Gjtubrg,prio,2,helius,4,temporal,15,10,0.6666666666666666,1,1,1.0
BNtHBLo1L2vAG7PBQ6mJvWz7GqVPxBnioXsY2Gjtubrg,prio,2,helius,5,astralane,2,1,0.5,0,0,
BNtHBLo1L2vAG7PBQ6mJvWz7GqVPxBnioXsY2Gjtubrg,prio,2,helius,6,landx,102,42,0.4117647058823529,60,23,0.38333333333333336
BNtHBLo1L2vAG7PBQ6mJvWz7GqVPxBnioXsY2Gjtubrg,prio,2,helius,7,tpu-quic,154,22,0.14285714285714285,17,0,0.0
BNtHBLo1L2vAG7PBQ6mJvWz7GqVPxBnioXsY2Gjtubrg,prio,2,helius,9,stellium,87,43,0.4942528735632184,57,26,0.45614035087719296
BNtHBLo1L2vAG7PBQ6mJvWz7GqVPxBnioXsY2Gjtubrg,prio,2,helius,10,nodeone,95,25,0.2631578947368421,53,9,0.16981132075471697
BNtHBLo1L2vAG7PBQ6mJvWz7GqVPxBnioXsY2Gjtubrg,prio,3,zeroslot,4,temporal,13,7,0.5384615384615384,3,1,0.3333333333333333
BNtHBLo1L2vAG7PBQ6mJvWz7GqVPxBnioXsY2Gjtubrg,prio,3,zeroslot,5,astralane,3,2,0.6666666666666666,1,1,1.0
BNtHBLo1L2vAG7PBQ6mJvWz7GqVPxBnioXsY2Gjtubrg,prio,3,zeroslot,6,landx,107,70,0.6542056074766355,56,33,0.5892857142857143
BNtHBLo1L2vAG7PBQ6mJvWz7GqVPxBnioXsY2Gjtubrg,prio,3,zeroslot,7,tpu-quic,162,23,0.1419753086419753,13,1,0.07692307692307693
BNtHBLo1L2vAG7PBQ6mJvWz7GqVPxBnioXsY2Gjtubrg,prio,3,zeroslot,9,stellium,94,57,0.6063829787234043,57,36,0.631578947368421
BNtHBLo1L2vAG7PBQ6mJvWz7GqVPxBnioXsY2Gjtubrg,prio,3,zeroslot,10,nodeone,80,26,0.325,52,16,0.3076923076923077
BNtHBLo1L2vAG7PBQ6mJvWz7GqVPxBnioXsY2Gjtubrg,prio,4,temporal,5,astralane,5,5,1.0,5,5,1.0
BNtHBLo1L2vAG7PBQ6mJvWz7GqVPxBnioXsY2Gjtubrg,prio,4,temporal,6,landx,16,8,0.5,4,3,0.75
BNtHBLo1L2vAG7PBQ6mJvWz7GqVPxBnioXsY2Gjtubrg,prio,4,temporal,7,tpu-quic,28,4,0.14285714285714285,12,4,0.3333333333333333
BNtHBLo1L2vAG7PBQ6mJvWz7GqVPxBnioXsY2Gjtubrg,prio,4,temporal,9,stellium,11,3,0.2727272727272727,2,0,0.0
BNtHBLo1L2vAG7PBQ6mJvWz7GqVPxBnioXsY2Gjtubrg,prio,4,temporal,10,nodeone,12,7,0.5833333333333334,2,1,0.5
BNtHBLo1L2vAG7PBQ6mJvWz7GqVPxBnioXsY2Gjtubrg,prio,5,astralane,6,landx,5,2,0.4,1,0,0.0
BNtHBLo1L2vAG7PBQ6mJvWz7GqVPxBnioXsY2Gjtubrg,prio,5,astralane,7,tpu-quic,5,0,0.0,2,0,0.0
BNtHBLo1L2vAG7PBQ6mJvWz7GqVPxBnioXsY2Gjtubrg,prio,5,astralane,9,stellium,3,1,0.3333333333333333,2,0,0.0
BNtHBLo1L2vAG7PBQ6mJvWz7GqVPxBnioXsY2Gjtubrg,prio,5,astralane,10,nodeone,2,1,0.5,1,0,0.0
BNtHBLo1L2vAG7PBQ6mJvWz7GqVPxBnioXsY2Gjtubrg,prio,6,landx,7,tpu-quic,156,17,0.10897435897435898,13,2,0.15384615384615385
BNtHBLo1L2vAG7PBQ6mJvWz7GqVPxBnioXsY2Gjtubrg,prio,6,landx,9,stellium,107,30,0.2803738317757009,64,18,0.28125
BNtHBLo1L2vAG7PBQ6mJvWz7GqVPxBnioXsY2Gjtubrg,prio,6,landx,10,nodeone,92,70,0.7608695652173914,49,36,0.7346938775510204
BNtHBLo1L2vAG7PBQ6mJvWz7GqVPxBnioXsY2Gjtubrg,prio,7,tpu-quic,9,stellium,135,120,0.8888888888888888,7,6,0.8571428571428571
BNtHBLo1L2vAG7PBQ6mJvWz7GqVPxBnioXsY2Gjtubrg,prio,7,tpu-quic,10,nodeone,119,100,0.8403361344537815,8,6,0.75
BNtHBLo1L2vAG7PBQ6mJvWz7GqVPxBnioXsY2Gjtubrg,prio,9,stellium,10,nodeone,85,56,0.6588235294117647,49,35,0.7142857142857143
BPKAfGkkzF5u1QRjjB1nWYYbPMUCMPJe1xZPmwEMNMCT,prio,1,rpc,2,helius,23,13,0.5652173913043478,13,9,0.6923076923076923
BPKAfGkkzF5u1QRjjB1nWYYbPMUCMPJe1xZPmwEMNMCT,prio,1,rpc,3,zeroslot,22,13,0.5909090909090909,12,9,0.75
BPKAfGkkzF5u1QRjjB1nWYYbPMUCMPJe1xZPmwEMNMCT,prio,1,rpc,4,temporal,1,1,1.0,1,1,1.0
BPKAfGkkzF5u1QRjjB1nWYYbPMUCMPJe1xZPmwEMNMCT,prio,1,rpc,5,astralane,1,1,1.0,1,1,1.0
BPKAfGkkzF5u1QRjjB1nWYYbPMUCMPJe1xZPmwEMNMCT,prio,1,rpc,6,landx,21,15,0.7142857142857143,12,10,0.8333333333333334
BPKAfGkkzF5u1QRjjB1nWYYbPMUCMPJe1xZPmwEMNMCT,prio,1,rpc,7,tpu-quic,22,1,0.045454545454545456,9,1,0.1111111111111111
BPKAfGkkzF5u1QRjjB1nWYYbPMUCMPJe1xZPmwEMNMCT,prio,1,rpc,9,stellium,15,10,0.6666666666666666,10,9,0.9
BPKAfGkkzF5u1QRjjB1nWYYbPMUCMPJe1xZPmwEMNMCT,prio,1,rpc,10,nodeone,18,11,0.6111111111111112,13,10,0.7692307692307693
BPKAfGkkzF5u1QRjjB1nWYYbPMUCMPJe1xZPmwEMNMCT,prio,2,helius,3,zeroslot,54,41,0.7592592592592593,39,27,0.6923076923076923
BPKAfGkkzF5u1QRjjB1nWYYbPMUCMPJe1xZPmwEMNMCT,prio,2,helius,4,temporal,2,2,1.0,0,0,
BPKAfGkkzF5u1QRjjB1nWYYbPMUCMPJe1xZPmwEMNMCT,prio,2,helius,6,landx,46,19,0.41304347826086957,34,14,0.4117647058823529
BPKAfGkkzF5u1QRjjB1nWYYbPMUCMPJe1xZPmwEMNMCT,prio,2,helius,7,tpu-quic,51,4,0.0784313725490196,8,1,0.125
BPKAfGkkzF5u1QRjjB1nWYYbPMUCMPJe1xZPmwEMNMCT,prio,2,helius,9,stellium,40,29,0.725,25,19,0.76
BPKAfGkkzF5u1QRjjB1nWYYbPMUCMPJe1xZPmwEMNMCT,prio,2,helius,10,nodeone,49,7,0.14285714285714285,34,4,0.11764705882352941
BPKAfGkkzF5u1QRjjB1nWYYbPMUCMPJe1xZPmwEMNMCT,prio,3,zeroslot,4,temporal,3,1,0.3333333333333333,0,0,
BPKAfGkkzF5u1QRjjB1nWYYbPMUCMPJe1xZPmwEMNMCT,prio,3,zeroslot,6,landx,42,28,0.6666666666666666,26,17,0.6538461538461539
BPKAfGkkzF5u1QRjjB1nWYYbPMUCMPJe1xZPmwEMNMCT,prio,3,zeroslot,7,tpu-quic,48,2,0.041666666666666664,6,0,0.0
BPKAfGkkzF5u1QRjjB1nWYYbPMUCMPJe1xZPmwEMNMCT,prio,3,zeroslot,9,stellium,42,35,0.8333333333333334,29,26,0.896551724137931
BPKAfGkkzF5u1QRjjB1nWYYbPMUCMPJe1xZPmwEMNMCT,prio,3,zeroslot,10,nodeone,40,11,0.275,20,6,0.3
BPKAfGkkzF5u1QRjjB1nWYYbPMUCMPJe1xZPmwEMNMCT,prio,4,temporal,5,astralane,4,0,0.0,4,0,0.0
BPKAfGkkzF5u1QRjjB1nWYYbPMUCMPJe1xZPmwEMNMCT,prio,4,temporal,6,landx,2,1,0.5,2,1,0.5
BPKAfGkkzF5u1QRjjB1nWYYbPMUCMPJe1xZPmwEMNMCT,prio,4,temporal,7,tpu-quic,11,0,0.0,4,0,0.0
BPKAfGkkzF5u1QRjjB1nWYYbPMUCMPJe1xZPmwEMNMCT,prio,4,temporal,9,stellium,2,0,0.0,0,0,
BPKAfGkkzF5u1QRjjB1nWYYbPMUCMPJe1xZPmwEMNMCT,prio,4,temporal,10,nodeone,3,3,1.0,2,2,1.0
BPKAfGkkzF5u1QRjjB1nWYYbPMUCMPJe1xZPmwEMNMCT,prio,5,astralane,6,landx,2,1,0.5,2,1,0.5
